question_id,main_tag,creation_datetime_utc,creation_date_utc,weekday_utc,score,answer_count,is_answered,view_count,title,link,tags
79818078,flutter,2025-11-12T17:56:26+00:00,2025-11-12,2,0,0,False,46,The getter isn&#39;t defined for appSchema,https://stackoverflow.com/questions/79818078/the-getter-isnt-defined-for-appschema,flutter;dart
79818707,flutter,2025-11-13T10:04:31+00:00,2025-11-13,3,0,3,True,120,"Postgresql: server does not support ssl, but it was required",https://stackoverflow.com/questions/79818707/postgresql-server-does-not-support-ssl-but-it-was-required,flutter;postgresql;docker;dart
79818925,flutter,2025-11-13T13:23:52+00:00,2025-11-13,3,0,1,False,188,Flutter app shows &quot;ELF alignment check failed&quot; and &quot;16 KB page size&quot; warnings after update,https://stackoverflow.com/questions/79818925/flutter-app-shows-elf-alignment-check-failed-and-16-kb-page-size-warnings-af,android;flutter
79819099,flutter,2025-11-13T15:46:22+00:00,2025-11-13,3,0,2,True,83,How do I create a grid layout where some rows span the whole grid in Flutter?,https://stackoverflow.com/questions/79819099/how-do-i-create-a-grid-layout-where-some-rows-span-the-whole-grid-in-flutter,flutter;dart;layout
79819835,flutter,2025-11-14T09:18:58+00:00,2025-11-14,4,1,2,True,68,Flutter Custom UI Layout - Struggling to Replicate Complex Design from Image,https://stackoverflow.com/questions/79819835/flutter-custom-ui-layout-struggling-to-replicate-complex-design-from-image,css;flutter;ui-design
79820064,flutter,2025-11-14T13:11:08+00:00,2025-11-14,4,-1,1,True,38,why context not found error even though i am using same context in flutter,https://stackoverflow.com/questions/79820064/why-context-not-found-error-even-though-i-am-using-same-context-in-flutter,flutter
79820066,flutter,2025-11-14T13:13:57+00:00,2025-11-14,4,0,2,False,391,Flutter Android 16KB Page Size Support Issue - Google Play Console Hard Rejection,https://stackoverflow.com/questions/79820066/flutter-android-16kb-page-size-support-issue-google-play-console-hard-rejectio,android;flutter;16kb-page-size
79820544,flutter,2025-11-15T01:47:50+00:00,2025-11-15,5,1,0,False,42,How to handle payload message click,https://stackoverflow.com/questions/79820544/how-to-handle-payload-message-click,flutter;dart;notifications;firebase-cloud-messaging;payload
79820857,flutter,2025-11-15T13:19:25+00:00,2025-11-15,5,-3,1,True,129,"My Flutter project runs fine in Android Studio, but VS Code and other platform shows configuration errors",https://stackoverflow.com/questions/79820857/my-flutter-project-runs-fine-in-android-studio-but-vs-code-and-other-platform-s,android;flutter;flutter-dependencies
79821075,flutter,2025-11-15T19:36:51+00:00,2025-11-15,5,0,0,False,81,How to make a custom notification full-width?,https://stackoverflow.com/questions/79821075/how-to-make-a-custom-notification-full-width,android;xml;flutter;kotlin;mobile
79821142,flutter,2025-11-15T21:34:25+00:00,2025-11-15,5,0,0,False,68,How to influence the animation of the previous route?,https://stackoverflow.com/questions/79821142/how-to-influence-the-animation-of-the-previous-route,flutter;flutter-go-router
79821146,flutter,2025-11-15T21:37:47+00:00,2025-11-15,5,0,0,False,52,Google Maps Flutter camera center appears in top-left corner depending on Scaffold layout (extendBody / AppBar / bottomNavigationBar),https://stackoverflow.com/questions/79821146/google-maps-flutter-camera-center-appears-in-top-left-corner-depending-on-scaffo,flutter;google-maps;flutter-dependencies
79821167,flutter,2025-11-15T22:22:57+00:00,2025-11-15,5,1,0,False,315,CMake Error at CMakeLists.txt (project) - could not find any instance of Visual Studio,https://stackoverflow.com/questions/79821167/cmake-error-at-cmakelists-txt-project-could-not-find-any-instance-of-visual,flutter;visual-studio;dart;cmake;visual-studio-2026
79822374,flutter,2025-11-17T13:50:05+00:00,2025-11-17,0,1,0,False,80,Is it normal for Flutter&#39;s main() function to execute as soon as a firebase notification is received in system notifications bar?,https://stackoverflow.com/questions/79822374/is-it-normal-for-flutters-main-function-to-execute-as-soon-as-a-firebase-noti,android;flutter;firebase;firebase-cloud-messaging
79822595,flutter,2025-11-17T17:29:30+00:00,2025-11-17,0,1,2,True,106,showDialog function in flutter not doing anything,https://stackoverflow.com/questions/79822595/showdialog-function-in-flutter-not-doing-anything,android;flutter;dart;debugging;mobile
79822619,flutter,2025-11-17T17:52:51+00:00,2025-11-17,0,0,1,False,53,"How to integrate Stripe Payment Gateway with Card, MB Way, Apple Pay, and Google Pay in a Flutter app?",https://stackoverflow.com/questions/79822619/how-to-integrate-stripe-payment-gateway-with-card-mb-way-apple-pay-and-google,flutter;dart;stripe-payments;stripes
79823485,flutter,2025-11-18T14:46:56+00:00,2025-11-18,1,0,0,False,65,Getting errors running flutter clean even though no process is locking these folders,https://stackoverflow.com/questions/79823485/getting-errors-running-flutter-clean-even-though-no-process-is-locking-these-fol,flutter;android-studio;onedrive
79823663,flutter,2025-11-18T17:33:10+00:00,2025-11-18,1,0,1,True,89,"The animation of the avatar, text and icons is uneven",https://stackoverflow.com/questions/79823663/the-animation-of-the-avatar-text-and-icons-is-uneven,flutter;sliverappbar
79823728,flutter,2025-11-18T18:52:21+00:00,2025-11-18,1,-1,1,False,87,Firebase App Check debug token not showing on iOS (shows fine on Android),https://stackoverflow.com/questions/79823728/firebase-app-check-debug-token-not-showing-on-ios-shows-fine-on-android,ios;flutter;firebase-app-check
79823930,flutter,2025-11-18T22:56:46+00:00,2025-11-18,1,0,2,False,142,Reminder notifications on mobile devices (Android/iOS)),https://stackoverflow.com/questions/79823930/reminder-notifications-on-mobile-devices-android-ios,android;ios;flutter;mobile;mobile-phones
79824052,flutter,2025-11-19T04:10:10+00:00,2025-11-19,2,0,1,False,210,Firebase initialization failed on physical iPhone (iOS 26.1) – channel-error &amp; iOS 14 deployment target issues,https://stackoverflow.com/questions/79824052/firebase-initialization-failed-on-physical-iphone-ios-26-1-channel-error-i,ios;flutter;xcode;firebase;dart
79824267,flutter,2025-11-19T09:28:03+00:00,2025-11-19,2,0,3,True,81,Location and Camera permission is not working in my app for ios device,https://stackoverflow.com/questions/79824267/location-and-camera-permission-is-not-working-in-my-app-for-ios-device,ios;flutter;permissions;geolocator
79824271,flutter,2025-11-19T09:31:47+00:00,2025-11-19,2,0,1,False,64,Flutter iOS WebView doesn’t trigger password-reset request when opened from second WebView (Android works fine),https://stackoverflow.com/questions/79824271/flutter-ios-webview-doesn-t-trigger-password-reset-request-when-opened-from-seco,ios;flutter;firebase-authentication;webview;wkwebview
79824654,flutter,2025-11-19T15:36:59+00:00,2025-11-19,2,0,0,False,57,Flutter Hyphenation,https://stackoverflow.com/questions/79824654/flutter-hyphenation,flutter;hyphenation
79824759,flutter,2025-11-19T17:19:05+00:00,2025-11-19,2,0,1,False,39,Flutter Intl Phone Field ignoring list from api,https://stackoverflow.com/questions/79824759/flutter-intl-phone-field-ignoring-list-from-api,flutter;dart;flutter-intl
79824802,flutter,2025-11-19T18:10:02+00:00,2025-11-19,2,1,3,True,94,Any disadvantages to choosing a very low min SDK level for an android app,https://stackoverflow.com/questions/79824802/any-disadvantages-to-choosing-a-very-low-min-sdk-level-for-an-android-app,android;flutter
79824867,flutter,2025-11-19T19:45:20+00:00,2025-11-19,2,1,0,False,63,Vs Code doesn&#39;t Recognize Flutter projet,https://stackoverflow.com/questions/79824867/vs-code-doesnt-recognize-flutter-projet,flutter;visual-studio-code
79824878,flutter,2025-11-19T19:59:31+00:00,2025-11-19,2,1,2,True,88,FutureBuilder doesn&#39;t build widget as expected,https://stackoverflow.com/questions/79824878/futurebuilder-doesnt-build-widget-as-expected,flutter;dart;sqflite;dart-async
79825101,flutter,2025-11-20T04:58:12+00:00,2025-11-20,3,0,0,False,287,iOS In-App Purchase subscription not found in TestFlight/local build - storekit_no_response error,https://stackoverflow.com/questions/79825101/ios-in-app-purchase-subscription-not-found-in-testflight-local-build-storekit,flutter;in-app-purchase;app-store;app-store-connect;subscription
79825222,flutter,2025-11-20T07:41:57+00:00,2025-11-20,3,1,1,True,161,"Flutter Google Maps: setMapStyle deprecated, how to style the map in newer versions?",https://stackoverflow.com/questions/79825222/flutter-google-maps-setmapstyle-deprecated-how-to-style-the-map-in-newer-versi,flutter;dart;google-maps;google-maps-flutter
79825295,flutter,2025-11-20T08:51:43+00:00,2025-11-20,3,0,0,False,76,Flutter Google Sign-In shows only white screen after tapping the button (iOS) even though Firebase &amp; Google Cloud configs are correct,https://stackoverflow.com/questions/79825295/flutter-google-sign-in-shows-only-white-screen-after-tapping-the-button-ios-ev,ios;flutter
79826005,flutter,2025-11-20T22:40:31+00:00,2025-11-20,3,1,0,False,101,Firebase Crashlytics causing NoSuchMethodError for checkNotGoogleApiHandlerThread() in Flutter app,https://stackoverflow.com/questions/79826005/firebase-crashlytics-causing-nosuchmethoderror-for-checknotgoogleapihandlerthrea,android;flutter;firebase;gradle;crashlytics
79826850,flutter,2025-11-21T18:31:10+00:00,2025-11-21,4,1,1,True,63,SearchAnchor.openView() : change (inherited) width of SearchBar?,https://stackoverflow.com/questions/79826850/searchanchor-openview-change-inherited-width-of-searchbar,android;flutter;dart;searchbar
79827235,flutter,2025-11-22T09:55:52+00:00,2025-11-22,5,0,0,False,130,What is the correct way to perform relative navigation in GoRouter?,https://stackoverflow.com/questions/79827235/what-is-the-correct-way-to-perform-relative-navigation-in-gorouter,flutter;flutter-go-router
79827261,flutter,2025-11-22T10:36:37+00:00,2025-11-22,5,0,0,False,37,Javascript notificationclick is not called on Flutter web app debug build,https://stackoverflow.com/questions/79827261/javascript-notificationclick-is-not-called-on-flutter-web-app-debug-build,javascript;flutter;push-notification;service-worker
79827343,flutter,2025-11-22T13:24:07+00:00,2025-11-22,5,0,2,True,101,Close a Card or some other widget inside a Dialog? It closes the Dialog itself,https://stackoverflow.com/questions/79827343/close-a-card-or-some-other-widget-inside-a-dialog-it-closes-the-dialog-itself,android;flutter;dart
79827717,flutter,2025-11-23T05:50:13+00:00,2025-11-23,6,0,0,False,54,Double highlight in Flutter Web,https://stackoverflow.com/questions/79827717/double-highlight-in-flutter-web,css;flutter;highlight
79827920,flutter,2025-11-23T14:26:36+00:00,2025-11-23,6,0,1,False,48,How to display a slect nicely in an ARB file (Flutter translation files),https://stackoverflow.com/questions/79827920/how-to-display-a-slect-nicely-in-an-arb-file-flutter-translation-files,flutter;arb
79828386,flutter,2025-11-24T07:58:55+00:00,2025-11-24,0,0,3,False,112,How to convert a color string (hex or named color) to Color in Flutter?,https://stackoverflow.com/questions/79828386/how-to-convert-a-color-string-hex-or-named-color-to-color-in-flutter,flutter;dart;colors;hex
79828666,flutter,2025-11-24T13:01:47+00:00,2025-11-24,0,1,1,True,113,Flutter APK in Android Studio “Analyze APK” shows 16KB page size warning for libwebcrypto.so,https://stackoverflow.com/questions/79828666/flutter-apk-in-android-studio-analyze-apk-shows-16kb-page-size-warning-for-lib,android;flutter;16kb-page-size
79828971,flutter,2025-11-24T18:09:55+00:00,2025-11-24,0,-1,1,False,176,Local Notification not working for android,https://stackoverflow.com/questions/79828971/local-notification-not-working-for-android,android;flutter
79829086,flutter,2025-11-24T20:49:41+00:00,2025-11-24,0,0,0,False,76,Text inside Row doesn’t truncate correctly when resizing (IntrinsicWidth + Flexible causes inconsistent behavior),https://stackoverflow.com/questions/79829086/text-inside-row-doesn-t-truncate-correctly-when-resizing-intrinsicwidth-flexi,flutter;dart;flutter-row;flutter-flexible
79829141,flutter,2025-11-24T21:46:46+00:00,2025-11-24,0,0,1,False,79,Re-render issue with Getx and ScreenUtil,https://stackoverflow.com/questions/79829141/re-render-issue-with-getx-and-screenutil,flutter;flutter-getx
79829347,flutter,2025-11-25T06:10:15+00:00,2025-11-25,1,0,0,False,64,libpyjini.so not found - White screen on smartphone,https://stackoverflow.com/questions/79829347/libpyjini-so-not-found-white-screen-on-smartphone,python;flutter;build;apk;flet
79829503,flutter,2025-11-25T09:27:08+00:00,2025-11-25,1,0,2,False,70,Firebase background handler on iOS runs inconsistently (works on Android),https://stackoverflow.com/questions/79829503/firebase-background-handler-on-ios-runs-inconsistently-works-on-android,ios;flutter;dart;apple-push-notifications
79829563,flutter,2025-11-25T10:27:59+00:00,2025-11-25,1,1,1,True,936,Flutter App Crashes on iOS 26 Physical Device with &quot;mprotect failed: Permission denied&quot; Error,https://stackoverflow.com/questions/79829563/flutter-app-crashes-on-ios-26-physical-device-with-mprotect-failed-permission,ios;flutter
79829601,flutter,2025-11-25T11:03:35+00:00,2025-11-25,1,1,2,False,54,Minimise and Max Size the Container widget and Text,https://stackoverflow.com/questions/79829601/minimise-and-max-size-the-container-widget-and-text,flutter;dart
79829665,flutter,2025-11-25T11:54:33+00:00,2025-11-25,1,1,1,True,224,"I&#39;m trying to display a SnackBar using GetX in Flutter, but it is not showing. What could be the reason, and how can I fix it?",https://stackoverflow.com/questions/79829665/im-trying-to-display-a-snackbar-using-getx-in-flutter-but-it-is-not-showing-w,android;flutter;flutter-getx;snackbar
79829865,flutter,2025-11-25T15:11:43+00:00,2025-11-25,1,1,0,False,152,Android 15 &amp; 16 - 3 Button Navigation - Icon Color Problem,https://stackoverflow.com/questions/79829865/android-15-16-3-button-navigation-icon-color-problem,android;flutter;navigationbar;android-15;android-16
79830088,flutter,2025-11-25T18:48:15+00:00,2025-11-25,1,0,1,True,99,How to attach the debugger for Flutter Web WASM?,https://stackoverflow.com/questions/79830088/how-to-attach-the-debugger-for-flutter-web-wasm,flutter;webassembly
79830093,flutter,2025-11-25T19:00:22+00:00,2025-11-25,1,0,0,False,72,How to expand SliverPersistentHeader when reaching top of page if floatHeaderSlivers = true?,https://stackoverflow.com/questions/79830093/how-to-expand-sliverpersistentheader-when-reaching-top-of-page-if-floatheadersli,flutter;dart;slivers
79830172,flutter,2025-11-25T21:17:20+00:00,2025-11-25,1,0,0,False,62,Force InteractiveViewer to show full width (e.g. BoxFit.fitwidth) of image regardless of screen size,https://stackoverflow.com/questions/79830172/force-interactiveviewer-to-show-full-width-e-g-boxfit-fitwidth-of-image-regar,flutter;image;dart;aspect-ratio
79830515,flutter,2025-11-26T09:25:49+00:00,2025-11-26,2,1,2,False,92,How to avoid passing groupValue and onChanged to both RadioGroup and child widget in Flutter?,https://stackoverflow.com/questions/79830515/how-to-avoid-passing-groupvalue-and-onchanged-to-both-radiogroup-and-child-widge,flutter;dart;radio-group
79830638,flutter,2025-11-26T11:31:20+00:00,2025-11-26,2,0,1,False,69,Flutter: how to make window corners rounded like in macOS 26?,https://stackoverflow.com/questions/79830638/flutter-how-to-make-window-corners-rounded-like-in-macos-26,flutter
79830694,flutter,2025-11-26T12:31:27+00:00,2025-11-26,2,0,0,False,50,Build Failure: checkDebugAarMetadata – Plugin requires compileSdk 34+,https://stackoverflow.com/questions/79830694/build-failure-checkdebugaarmetadata-plugin-requires-compilesdk-34,flutter
79830726,flutter,2025-11-26T13:02:37+00:00,2025-11-26,2,3,0,False,120,flutter version 3.38.2 slow api calls,https://stackoverflow.com/questions/79830726/flutter-version-3-38-2-slow-api-calls,flutter;dart;https;dio
79831226,flutter,2025-11-26T23:16:40+00:00,2025-11-26,2,2,0,False,85,"Full-screen notifications downgraded on Wear OS (Pixel &amp; Samsung) when minifyEnabled=true, despite ProGuard keep rules",https://stackoverflow.com/questions/79831226/full-screen-notifications-downgraded-on-wear-os-pixel-samsung-when-minifyena,android;flutter;notifications;proguard;wear-os
79831536,flutter,2025-11-27T09:10:52+00:00,2025-11-27,3,0,0,False,61,Flutter build failing with cannot write output,https://stackoverflow.com/questions/79831536/flutter-build-failing-with-cannot-write-output,flutter;gradle-kotlin-dsl;android-build
79831602,flutter,2025-11-27T10:10:55+00:00,2025-11-27,3,-1,1,False,168,"Flutter app shows black screen on iOS device (works on Android, no errors)",https://stackoverflow.com/questions/79831602/flutter-app-shows-black-screen-on-ios-device-works-on-android-no-errors,swift;flutter;xcode;firebase
79831649,flutter,2025-11-27T11:18:02+00:00,2025-11-27,3,0,1,False,83,Flutter and Android Studio: &quot;Lost connection to device&quot; (emulator) after a random number of minutes (Windows Home 11),https://stackoverflow.com/questions/79831649/flutter-and-android-studio-lost-connection-to-device-emulator-after-a-rando,flutter;android-studio;android-emulator
79831745,flutter,2025-11-27T13:17:10+00:00,2025-11-27,3,0,0,False,61,Huawei devices open Huawei Pay instead of my Flutter NFC app when scanning a tag during on my app,https://stackoverflow.com/questions/79831745/huawei-devices-open-huawei-pay-instead-of-my-flutter-nfc-app-when-scanning-a-tag,android;flutter;mobile;huawei-mobile-services;huawei-developers
79832099,flutter,2025-11-27T21:38:46+00:00,2025-11-27,3,0,1,True,102,How to force Flutter ShowCaseView to scroll a highlighted widget to the top instead of the center?,https://stackoverflow.com/questions/79832099/how-to-force-flutter-showcaseview-to-scroll-a-highlighted-widget-to-the-top-inst,flutter;dart;scrollcontroller
79832379,flutter,2025-11-28T08:33:46+00:00,2025-11-28,4,1,1,True,127,How to build an OCR system in Flutter that can extract structured data from multiple bill formats?,https://stackoverflow.com/questions/79832379/how-to-build-an-ocr-system-in-flutter-that-can-extract-structured-data-from-mult,flutter;artificial-intelligence;flutter-dependencies;ocr;text-extraction
79832428,flutter,2025-11-28T09:38:44+00:00,2025-11-28,4,0,0,False,86,Turnstile on Android Version 9 with webview 66.0.3359.158,https://stackoverflow.com/questions/79832428/turnstile-on-android-version-9-with-webview-66-0-3359-158,android;flutter;webview;android-webview;cloudflare-turnstile
79832679,flutter,2025-11-28T14:54:13+00:00,2025-11-28,4,1,3,True,260,Flutter Google Maps always follows system theme on Android (can’t force light mode),https://stackoverflow.com/questions/79832679/flutter-google-maps-always-follows-system-theme-on-android-can-t-force-light-mo,android;flutter;google-maps;google-maps-flutter
79832830,flutter,2025-11-28T18:38:37+00:00,2025-11-28,4,1,1,True,89,What is the current recommended way to run integration tests in Flutter (since integration_test is discontinued)?,https://stackoverflow.com/questions/79832830/what-is-the-current-recommended-way-to-run-integration-tests-in-flutter-since-i,flutter;dart;testing;integration
79833059,flutter,2025-11-29T05:18:30+00:00,2025-11-29,5,1,2,True,78,Flutter build issues,https://stackoverflow.com/questions/79833059/flutter-build-issues,flutter;kotlin
79833246,flutter,2025-11-29T12:34:44+00:00,2025-11-29,5,1,2,True,127,Is there any issue using Get snackbars &amp; loaders and closing them using Get.back() in flutter sdk v3.38.3?,https://stackoverflow.com/questions/79833246/is-there-any-issue-using-get-snackbars-loaders-and-closing-them-using-get-back,flutter;flutter-getx
79833509,flutter,2025-11-29T20:14:12+00:00,2025-11-29,5,0,1,True,137,How to remove the border or padding from CustomDropdown in Flutter using Dart?,https://stackoverflow.com/questions/79833509/how-to-remove-the-border-or-padding-from-customdropdown-in-flutter-using-dart,flutter;dart;dropdown
79834124,flutter,2025-11-30T19:00:05+00:00,2025-11-30,6,-1,1,True,52,How to correctly configure android app image using flutter?,https://stackoverflow.com/questions/79834124/how-to-correctly-configure-android-app-image-using-flutter,flutter;appicon
79834210,flutter,2025-11-30T21:58:00+00:00,2025-11-30,6,0,0,False,64,Terminal freezing when using flutter run,https://stackoverflow.com/questions/79834210/terminal-freezing-when-using-flutter-run,flutter;terminal
79834387,flutter,2025-12-01T06:10:20+00:00,2025-12-01,0,0,1,True,80,failed to remove .dart_tool on flutter clean command,https://stackoverflow.com/questions/79834387/failed-to-remove-dart-tool-on-flutter-clean-command,flutter;dart;debugging;delete-file
79834399,flutter,2025-12-01T06:30:43+00:00,2025-12-01,0,0,2,False,97,"The button doesn&#39;t press, the modal doesn&#39;t open, and the function doesn&#39;t work",https://stackoverflow.com/questions/79834399/the-button-doesnt-press-the-modal-doesnt-open-and-the-function-doesnt-work,flutter;dart
79834734,flutter,2025-12-01T11:16:11+00:00,2025-12-01,0,2,1,True,102,Flutter White screen behind keyboard and screens stacking up,https://stackoverflow.com/questions/79834734/flutter-white-screen-behind-keyboard-and-screens-stacking-up,flutter
79835119,flutter,2025-12-01T17:23:22+00:00,2025-12-01,0,1,0,False,107,Building a custom bottom bar with curved items,https://stackoverflow.com/questions/79835119/building-a-custom-bottom-bar-with-curved-items,flutter;dart;bottomnavigationview
79835282,flutter,2025-12-01T21:03:39+00:00,2025-12-01,0,0,0,False,86,Can&#39;t get correct polyline routes from pickup to dropoff location,https://stackoverflow.com/questions/79835282/cant-get-correct-polyline-routes-from-pickup-to-dropoff-location,flutter;dart;google-maps;supabase;google-directions-api
79835452,flutter,2025-12-02T03:17:45+00:00,2025-12-02,1,0,1,False,91,I am getting this error when I add camera plug in,https://stackoverflow.com/questions/79835452/i-am-getting-this-error-when-i-add-camera-plug-in,android;flutter;android-camerax;flutter-camera
79835546,flutter,2025-12-02T06:17:09+00:00,2025-12-02,1,1,1,False,133,Flutter RadioGroupPolicy can&#39;t be used for a radio group that allows multiple selection,https://stackoverflow.com/questions/79835546/flutter-radiogrouppolicy-cant-be-used-for-a-radio-group-that-allows-multiple-se,android;flutter;dart;radio-button
79835565,flutter,2025-12-02T06:42:22+00:00,2025-12-02,1,0,1,True,89,razorpay_flutter crashes with &quot;type &#39;String&#39; is not a subtype of type &#39;Map&#39;&quot; on Android when device is offline,https://stackoverflow.com/questions/79835565/razorpay-flutter-crashes-with-type-string-is-not-a-subtype-of-type-map-on,flutter;flutter-razorpay
79835649,flutter,2025-12-02T08:43:04+00:00,2025-12-02,1,-3,2,True,57,Flutter Gradles build problem with redhat.java,https://stackoverflow.com/questions/79835649/flutter-gradles-build-problem-with-redhat-java,flutter
79835985,flutter,2025-12-02T14:37:56+00:00,2025-12-02,1,5,4,True,3051,An error occurred while preparing SDK package NDK (Side by side) 29.0.14206865: Not in GZIP format,https://stackoverflow.com/questions/79835985/an-error-occurred-while-preparing-sdk-package-ndk-side-by-side-29-0-14206865,android;flutter;android-studio;android-ndk
79836053,flutter,2025-12-02T15:33:25+00:00,2025-12-02,1,0,0,False,61,Why is App crashing while launching PayStack SDK,https://stackoverflow.com/questions/79836053/why-is-app-crashing-while-launching-paystack-sdk,android;flutter;dart;flutter-dependencies
79836094,flutter,2025-12-02T16:22:07+00:00,2025-12-02,1,1,0,False,65,"WebView video player fullscreen, orientation &amp; watch-history sync issues in Flutter (webview_flutter 4.13.0)",https://stackoverflow.com/questions/79836094/webview-video-player-fullscreen-orientation-watch-history-sync-issues-in-flut,ios;flutter
79836237,flutter,2025-12-02T18:50:02+00:00,2025-12-02,1,0,1,True,99,Banuba SDK – Gradle 401 Unauthorized when resolving packages (GitHub Packages),https://stackoverflow.com/questions/79836237/banuba-sdk-gradle-401-unauthorized-when-resolving-packages-github-packages,android;flutter;gradle;github-packages
79836790,flutter,2025-12-03T10:55:38+00:00,2025-12-03,2,1,1,False,152,Canvas Transform and Paint in Flutter,https://stackoverflow.com/questions/79836790/canvas-transform-and-paint-in-flutter,flutter;dart;matrix;canvas;coordinates
79836857,flutter,2025-12-03T12:09:18+00:00,2025-12-03,2,0,0,False,79,Is there a lighter way to show AdMob ads in Flutter?,https://stackoverflow.com/questions/79836857/is-there-a-lighter-way-to-show-admob-ads-in-flutter,flutter;admob;flutter-dependencies
79836890,flutter,2025-12-03T12:37:49+00:00,2025-12-03,2,0,0,False,122,Supabase Edge Function returns &quot;No user found for JWT&quot; when deleting user from Flutter,https://stackoverflow.com/questions/79836890/supabase-edge-function-returns-no-user-found-for-jwt-when-deleting-user-from-f,flutter;dart;supabase;supabase-flutter;supabase-edge-functions
79836936,flutter,2025-12-03T13:21:34+00:00,2025-12-03,2,1,1,True,107,How to create a grid view in this pattern?,https://stackoverflow.com/questions/79836936/how-to-create-a-grid-view-in-this-pattern,flutter;flutter-ui
79836985,flutter,2025-12-03T14:24:02+00:00,2025-12-03,2,2,1,True,119,Riverpod AsyncNotifier re-fetches API after logout and causes 401,https://stackoverflow.com/questions/79836985/riverpod-asyncnotifier-re-fetches-api-after-logout-and-causes-401,flutter;flutter-dependencies;riverpod;state-management
79837564,flutter,2025-12-04T06:07:23+00:00,2025-12-04,3,0,1,True,62,infinite_scroll_pagination: refresh() doesn’t call fetchPage when filters update,https://stackoverflow.com/questions/79837564/infinite-scroll-pagination-refresh-doesn-t-call-fetchpage-when-filters-update,flutter;dart;infinite-scroll
79837599,flutter,2025-12-04T06:40:36+00:00,2025-12-04,3,2,2,True,143,Flutter Bottom Navigation Bar similar to Instagram,https://stackoverflow.com/questions/79837599/flutter-bottom-navigation-bar-similar-to-instagram,flutter;dart;mobile
79837632,flutter,2025-12-04T07:28:12+00:00,2025-12-04,3,0,0,False,76,Flutter + LiteRT 1.4.1 – FlexSplitV / Flex delegate still not applied even after adding tensorflow-lite-select-tf-ops dependency,https://stackoverflow.com/questions/79837632/flutter-litert-1-4-1-flexsplitv-flex-delegate-still-not-applied-even-after,flutter;tensorflow
79837725,flutter,2025-12-04T09:04:50+00:00,2025-12-04,3,1,0,False,83,Using the back gesture on Flutter Web (the gesture used to dismiss the keyboard) causes the canvas to remain permanently shrunken,https://stackoverflow.com/questions/79837725/using-the-back-gesture-on-flutter-web-the-gesture-used-to-dismiss-the-keyboard,flutter
79838256,flutter,2025-12-04T18:48:00+00:00,2025-12-04,3,1,0,False,90,Flutter HTTPS requests failing with HandshakeException: WRONG_VERSION_NUMBER even though backend works in Postman,https://stackoverflow.com/questions/79838256/flutter-https-requests-failing-with-handshakeexception-wrong-version-number-eve,flutter;dart;ssl;https
79838928,flutter,2025-12-05T13:18:18+00:00,2025-12-05,4,1,2,True,92,Page navigation from AlertDialog menu not working. How to fix?,https://stackoverflow.com/questions/79838928/page-navigation-from-alertdialog-menu-not-working-how-to-fix,flutter;navigation
79838970,flutter,2025-12-05T14:04:13+00:00,2025-12-05,4,1,1,True,85,Flutter save QrImage as PNG on Android and Linux,https://stackoverflow.com/questions/79838970/flutter-save-qrimage-as-png-on-android-and-linux,android;flutter
79839558,flutter,2025-12-06T08:19:48+00:00,2025-12-06,5,0,0,False,76,Authentication persistence issues when upgrading Supabase Flutter from v1 to v2,https://stackoverflow.com/questions/79839558/authentication-persistence-issues-when-upgrading-supabase-flutter-from-v1-to-v2,flutter;dart;authentication;supabase;supabase-flutter
79839932,flutter,2025-12-06T20:36:53+00:00,2025-12-06,5,0,0,False,67,"In my flutter test widget state restoration does not work, but works for an internal screen",https://stackoverflow.com/questions/79839932/in-my-flutter-test-widget-state-restoration-does-not-work-but-works-for-an-inte,flutter;state-restoration;widget-test-flutter
79840769,flutter,2025-12-08T09:08:19+00:00,2025-12-08,0,2,2,False,106,Where is the SharedPreferences file located for a Flutter app on Android and iOS?,https://stackoverflow.com/questions/79840769/where-is-the-sharedpreferences-file-located-for-a-flutter-app-on-android-and-ios,flutter;sharedpreferences
79840894,flutter,2025-12-08T11:29:37+00:00,2025-12-08,0,-1,1,False,75,issues with workmanager plugin,https://stackoverflow.com/questions/79840894/issues-with-workmanager-plugin,ios;swift;flutter;flutter-workmanager
79841154,flutter,2025-12-08T16:16:13+00:00,2025-12-08,0,0,0,False,106,flutter web mobile keyboard jump after unfocus back button,https://stackoverflow.com/questions/79841154/flutter-web-mobile-keyboard-jump-after-unfocus-back-button,flutter;mobile;responsive-design
79841633,flutter,2025-12-09T07:38:05+00:00,2025-12-09,1,2,1,False,98,WhatsApp In-App Browser Blocks branch io Deep Link Redirection,https://stackoverflow.com/questions/79841633/whatsapp-in-app-browser-blocks-branch-io-deep-link-redirection,flutter;google-play;deep-linking;branch.io;android-deep-link
79841740,flutter,2025-12-09T09:30:30+00:00,2025-12-09,1,1,2,True,85,context = StatelessElement (MyApp(dirty))?,https://stackoverflow.com/questions/79841740/context-statelesselement-myappdirty,flutter;dart;containers
79841759,flutter,2025-12-09T09:45:15+00:00,2025-12-09,1,0,1,False,65,Flutter Code Coverage Not Working When Running Appium Automation (Port Not Free),https://stackoverflow.com/questions/79841759/flutter-code-coverage-not-working-when-running-appium-automation-port-not-free,flutter;unit-testing;automation;code-coverage;appium-android
